Student_ID,cap_Programming,cap_Algorithms,cap_Math,cap_Theory,cap_Data,cap_Systems,cap_Hardware,cap_AI,cap_UX,cap_Security,cap_Graphics,cap_Biology,Track_1,Track_2,Track_3
679,0.0368,0.2419,0.0564,0.0247,0.0093,0.0886,0.0754,0.0341,0.2197,0.0016,0.0264,0.185,Human-Computer Interaction,Computational Biology,Theory
680,0.033,0.0248,0.0652,0.1482,0.0093,0.2446,0.1353,0.0171,0.1063,0.0415,0.0439,0.1306,Computer Engineering,Systems,Theory
681,0.3028,0.0125,0.0502,0.0603,0.0434,0.0415,0.0049,0.1065,0.0527,0.0199,0.1558,0.1493,Visual Computing,Human-Computer Interaction,Information Track
682,0.0679,0.0361,0.1035,0.0346,0.0274,0.1336,0.0042,0.0101,0.0007,0.0169,0.0073,0.5576,Computational Biology,Systems,Theory
683,0.0388,0.0184,0.0314,0.3132,0.0836,0.0517,0.2353,0.0572,0.0465,0.0265,0.054,0.0434,Theory,Computer Engineering,Systems
684,0.1422,0.043,0.1082,0.0086,0.0267,0.0658,0.3474,0.0595,0.1371,0.037,0.0171,0.0076,Computer Engineering,Systems,Human-Computer Interaction
685,0.0517,0.0243,0.0271,0.2029,0.0023,0.1158,0.0677,0.1002,0.1174,0.0533,0.0496,0.1876,Computational Biology,Theory,Human-Computer Interaction
686,0.2298,0.024,0.0115,0.2556,0.0483,0.0898,0.0499,0.0151,0.0997,0.0835,0.0254,0.0674,Human-Computer Interaction,Systems,Theory
687,0.1555,0.0871,0.0099,0.0775,0.1183,0.1535,0.0967,0.0162,0.1208,0.1103,0.0024,0.0518,Systems,Computer Engineering,Human-Computer Interaction
688,0.0245,0.0668,0.0147,0.054,0.1476,0.0965,0.1536,0.2319,0.0006,0.0589,0.0322,0.1187,Computational Biology,Artificial Intelligence,Computer Engineering
689,0.0247,0.3373,0.0809,0.1342,0.0076,0.0172,0.1208,0.0019,0.1444,0.0012,0.0911,0.0386,Theory,Artificial Intelligence,Human-Computer Interaction
690,0.1258,0.1584,0.0558,0.0152,0.0096,0.1182,0.0978,0.1803,0.0948,0.073,0.0675,0.0036,Artificial Intelligence,Systems,Computer Engineering
691,0.0265,0.2417,0.134,0.0259,0.0574,0.1218,0.0377,0.0012,0.005,0.0463,0.226,0.0766,Visual Computing,Theory,Artificial Intelligence
692,0.0069,0.0196,0.1377,0.1719,0.0897,0.0965,0.0027,0.1646,0.1449,0.028,0.1151,0.0226,Theory,Visual Computing,Artificial Intelligence
693,0.0084,0.0458,0.0401,0.084,0.1105,0.1447,0.132,0.0643,0.006,0.1893,0.1026,0.0723,Computer Engineering,Systems,Computational Biology
694,0.162,0.1103,0.1567,0.0549,0.0113,0.0957,0.0185,0.0468,0.0054,0.1402,0.0108,0.1875,Theory,Computational Biology,Systems
695,0.1335,0.0418,0.0912,0.0646,0.1086,0.0378,0.103,0.0415,0.1892,0.0445,0.0415,0.1028,Human-Computer Interaction,Information Track,Computational Biology
696,0.1287,0.0603,0.0148,0.0471,0.2571,0.1044,0.1244,0.0025,0.0471,0.0776,0.1323,0.0038,Information Track,Computer Engineering,Human-Computer Interaction
697,0.2617,0.1087,0.0301,0.0522,0.0453,0.1035,0.0073,0.0236,0.2291,0.0195,0.0364,0.0826,Human-Computer Interaction,Systems,Information Track
698,0.0776,0.1538,0.0632,0.1663,0.1027,0.0128,0.0181,0.0613,0.0539,0.1451,0.0927,0.0524,Theory,Information Track,Artificial Intelligence
699,0.0173,0.0237,0.0789,0.0507,0.0667,0.0172,0.1002,0.1764,0.0275,0.0623,0.3418,0.0373,Visual Computing,Artificial Intelligence,Computational Biology
700,0.0571,0.006,0.0588,0.0059,0.2021,0.0794,0.098,0.0769,0.0563,0.0377,0.1234,0.1984,Computational Biology,Information Track,Visual Computing
701,0.0582,0.2258,0.0737,0.0651,0.051,0.0198,0.0003,0.0233,0.06,0.0403,0.0501,0.3323,Computational Biology,Theory,Artificial Intelligence
702,0.0657,0.0916,0.0218,0.0075,0.2274,0.1287,0.2177,0.0247,0.1291,0.0445,0.0394,0.0018,Computer Engineering,Information Track,Systems
703,0.0115,0.0306,0.0103,0.352,0.0305,0.0115,0.0183,0.0732,0.0055,0.1639,0.2692,0.0234,Theory,Visual Computing,Human-Computer Interaction
704,0.0705,0.0026,0.1207,0.063,0.0371,0.0273,0.1252,0.0635,0.0234,0.1378,0.0982,0.2307,Computational Biology,Visual Computing,Computer Engineering
705,0.0098,0.1205,0.0876,0.0096,0.0928,0.0456,0.2269,0.0119,0.0805,0.0376,0.2458,0.0313,Visual Computing,Computer Engineering,Systems
706,0.2112,0.1495,0.0203,0.1049,0.35,0.0188,0.037,0.0474,0.0225,0.001,0.016,0.0214,Information Track,Human-Computer Interaction,Artificial Intelligence
707,0.0391,0.0125,0.1378,0.0814,0.0059,0.07,0.0707,0.2087,0.0002,0.019,0.1753,0.1794,Visual Computing,Computational Biology,Artificial Intelligence
708,0.0962,0.1095,0.0072,0.0544,0.0199,0.0151,0.1254,0.0109,0.0477,0.2104,0.0155,0.2878,Computational Biology,Computer Engineering,Systems
709,0.375,0.0589,0.0135,0.0276,0.0401,0.0269,0.0239,0.2602,0.0121,0.096,0.0,0.0658,Artificial Intelligence,Systems,Information Track
710,0.1615,0.0221,0.0134,0.0688,0.0813,0.076,0.0251,0.019,0.2036,0.1674,0.0399,0.1221,Human-Computer Interaction,Information Track,Systems
711,0.0644,0.0591,0.0182,0.0594,0.0824,0.0024,0.0628,0.1626,0.1219,0.1078,0.257,0.0019,Visual Computing,Human-Computer Interaction,Artificial Intelligence
712,0.0611,0.1163,0.0585,0.0294,0.011,0.1641,0.0478,0.1581,0.0662,0.0842,0.1225,0.0808,Visual Computing,Systems,Artificial Intelligence
713,0.0523,0.0743,0.1674,0.0482,0.0506,0.0104,0.2535,0.0098,0.1077,0.0549,0.0536,0.1173,Computer Engineering,Theory,Computational Biology
714,0.0043,0.0558,0.0916,0.1092,0.0116,0.1411,0.0661,0.1323,0.0412,0.0484,0.1558,0.1426,Visual Computing,Computational Biology,Theory
715,0.0927,0.05,0.0779,0.0765,0.0527,0.0488,0.3079,0.0113,0.1766,0.0296,0.0659,0.0099,Computer Engineering,Human-Computer Interaction,Systems
716,0.0248,0.1154,0.1706,0.0198,0.0491,0.0501,0.1632,0.1135,0.0568,0.0876,0.1483,0.0008,Visual Computing,Artificial Intelligence,Theory
717,0.0432,0.1991,0.1129,0.0655,0.0632,0.0358,0.0615,0.0892,0.0454,0.1049,0.1654,0.0141,Visual Computing,Theory,Artificial Intelligence
718,0.0353,0.0308,0.0683,0.0169,0.0601,0.1233,0.0318,0.1421,0.2928,0.0066,0.0156,0.1764,Human-Computer Interaction,Computational Biology,Artificial Intelligence
719,0.2114,0.0068,0.001,0.0117,0.3675,0.0132,0.0464,0.1255,0.0014,0.0617,0.0216,0.1319,Information Track,Computational Biology,Artificial Intelligence
720,0.0351,0.1221,0.118,0.0263,0.0037,0.0554,0.0359,0.1741,0.1695,0.0642,0.0981,0.0975,Artificial Intelligence,Visual Computing,Computational Biology
721,0.2425,0.0764,0.0445,0.0425,0.1061,0.0824,0.0801,0.0132,0.1752,0.0332,0.0303,0.0735,Human-Computer Interaction,Information Track,Systems
722,0.0354,0.1199,0.0635,0.0815,0.1054,0.0311,0.0232,0.2905,0.0778,0.0726,0.005,0.0942,Artificial Intelligence,Computational Biology,Visual Computing
723,0.0852,0.0864,0.1296,0.0206,0.0307,0.1757,0.3103,0.0154,0.0726,0.0254,0.0065,0.0416,Computer Engineering,Systems,Theory
724,0.0226,0.1804,0.1112,0.0226,0.0014,0.2407,0.0283,0.1359,0.0599,0.1284,0.0553,0.0133,Systems,Artificial Intelligence,Computer Engineering
725,0.0259,0.0214,0.0573,0.1102,0.0314,0.0012,0.0751,0.0955,0.3379,0.0913,0.0654,0.0874,Human-Computer Interaction,Information Track,Computational Biology
726,0.2295,0.1538,0.034,0.0236,0.0266,0.0613,0.1189,0.061,0.0061,0.1122,0.1431,0.0298,Systems,Computer Engineering,Visual Computing
727,0.084,0.0428,0.1694,0.1437,0.0574,0.0906,0.1655,0.0527,0.0289,0.1079,0.0191,0.0379,Theory,Computer Engineering,Systems
728,0.1703,0.1093,0.0439,0.0205,0.0373,0.0284,0.0164,0.1154,0.0246,0.0514,0.0414,0.3411,Computational Biology,Artificial Intelligence,Visual Computing
729,0.0928,0.0156,0.0176,0.1671,0.1711,0.1015,0.1057,0.0104,0.1359,0.1314,0.0303,0.0205,Human-Computer Interaction,Information Track,Computer Engineering
730,0.0154,0.0125,0.1101,0.0256,0.0339,0.0223,0.3706,0.2257,0.0307,0.0464,0.0276,0.0792,Computer Engineering,Artificial Intelligence,Computational Biology
731,0.0022,0.124,0.0825,0.2551,0.02,0.1817,0.175,0.0152,0.0567,0.0208,0.0328,0.034,Theory,Computer Engineering,Systems
732,0.059,0.0385,0.2142,0.0098,0.2641,0.019,0.1076,0.03,0.0112,0.1416,0.0268,0.0781,Information Track,Computational Biology,Theory
733,0.088,0.0672,0.0721,0.1387,0.0097,0.1162,0.2381,0.0063,0.016,0.1328,0.0605,0.0544,Computer Engineering,Systems,Theory
734,0.0106,0.051,0.0098,0.0467,0.1041,0.0216,0.0473,0.3485,0.0837,0.1328,0.0387,0.1054,Artificial Intelligence,Computational Biology,Visual Computing
735,0.0051,0.0162,0.028,0.0634,0.2305,0.0524,0.1311,0.1523,0.1088,0.0545,0.1061,0.0517,Information Track,Computational Biology,Artificial Intelligence
736,0.008,0.4527,0.0125,0.0069,0.1934,0.033,0.0964,0.0366,0.0456,0.0279,0.0385,0.0485,Artificial Intelligence,Theory,Information Track
737,0.0897,0.0504,0.2024,0.003,0.0492,0.0618,0.178,0.0035,0.06,0.1353,0.0195,0.1471,Computer Engineering,Computational Biology,Theory
738,0.0018,0.1211,0.2484,0.0983,0.0531,0.0042,0.2321,0.0584,0.0027,0.1075,0.0604,0.0122,Theory,Computer Engineering,Artificial Intelligence
739,0.024,0.0066,0.085,0.0969,0.0702,0.1691,0.1965,0.0952,0.0013,0.1183,0.0539,0.083,Computer Engineering,Systems,Computational Biology
740,0.1145,0.0471,0.2722,0.0157,0.1217,0.0005,0.2826,0.013,0.0109,0.0443,0.0511,0.0264,Theory,Computer Engineering,Information Track
741,0.0899,0.0598,0.0036,0.0394,0.17,0.1196,0.1319,0.1224,0.0381,0.0107,0.0325,0.1822,Computational Biology,Computer Engineering,Systems
742,0.266,0.046,0.0007,0.0102,0.0263,0.0584,0.0053,0.194,0.0307,0.1647,0.1025,0.0952,Visual Computing,Systems,Artificial Intelligence
743,0.0626,0.0662,0.0682,0.0665,0.0542,0.2885,0.0885,0.1007,0.1382,0.0163,0.0059,0.0443,Systems,Computer Engineering,Human-Computer Interaction
744,0.0753,0.1845,0.0612,0.0883,0.0782,0.0041,0.0997,0.1838,0.0179,0.0942,0.094,0.0187,Artificial Intelligence,Visual Computing,Theory
745,0.0117,0.3474,0.0444,0.0229,0.0167,0.0978,0.0834,0.0916,0.0082,0.1988,0.0438,0.0334,Artificial Intelligence,Systems,Theory
746,0.04,0.0319,0.1285,0.1708,0.0233,0.1286,0.0981,0.1723,0.0182,0.0555,0.0207,0.1121,Theory,Computational Biology,Artificial Intelligence
747,0.0006,0.0915,0.0456,0.0429,0.1139,0.2097,0.1033,0.211,0.0338,0.0806,0.0659,0.0013,Artificial Intelligence,Computer Engineering,Systems
748,0.1037,0.138,0.1142,0.1698,0.1079,0.0088,0.0158,0.1156,0.041,0.0106,0.0715,0.103,Theory,Artificial Intelligence,Computational Biology
749,0.0335,0.107,0.0866,0.034,0.118,0.0878,0.0851,0.0677,0.001,0.1001,0.0396,0.2398,Computational Biology,Artificial Intelligence,Computer Engineering
750,0.1416,0.0736,0.0242,0.0189,0.0346,0.0538,0.0292,0.0601,0.015,0.3161,0.0095,0.2234,Computational Biology,Systems,Computer Engineering
751,0.2439,0.0742,0.1285,0.057,0.099,0.0415,0.0357,0.086,0.0687,0.0863,0.0336,0.0455,Information Track,Human-Computer Interaction,Artificial Intelligence
752,0.0129,0.0079,0.0429,0.0113,0.0161,0.2461,0.0058,0.1579,0.0467,0.3013,0.0974,0.0535,Computer Engineering,Systems,Visual Computing
753,0.0509,0.0336,0.0581,0.0085,0.4057,0.0387,0.0299,0.0866,0.0316,0.1252,0.0423,0.0888,Information Track,Computational Biology,Artificial Intelligence
754,0.0112,0.1851,0.1316,0.0235,0.0155,0.0376,0.3691,0.0294,0.0602,0.003,0.0501,0.0838,Computer Engineering,Systems,Theory
755,0.2307,0.0548,0.1289,0.0597,0.0031,0.0285,0.0646,0.2267,0.1477,0.0195,0.0187,0.0169,Artificial Intelligence,Human-Computer Interaction,Visual Computing
756,0.2042,0.1529,0.119,0.0398,0.056,0.0498,0.0233,0.0561,0.0025,0.0113,0.1738,0.1112,Visual Computing,Artificial Intelligence,Theory
757,0.0527,0.0698,0.0443,0.1294,0.147,0.1381,0.1229,0.0219,0.0395,0.0608,0.0385,0.1348,Computer Engineering,Systems,Computational Biology
758,0.0348,0.013,0.0444,0.3408,0.0223,0.0826,0.0495,0.0064,0.0584,0.1056,0.0628,0.1794,Theory,Computational Biology,Human-Computer Interaction
759,0.0339,0.009,0.2742,0.0472,0.0854,0.1561,0.039,0.1252,0.0145,0.0342,0.0155,0.1658,Computational Biology,Theory,Artificial Intelligence
760,0.0144,0.0721,0.1638,0.0428,0.0443,0.0353,0.0225,0.0368,0.0527,0.2436,0.1585,0.1131,Visual Computing,Theory,Computational Biology
761,0.1273,0.0365,0.062,0.1305,0.0289,0.189,0.0311,0.0532,0.0716,0.1741,0.0162,0.0794,Systems,Computer Engineering,Theory
762,0.0659,0.028,0.1343,0.072,0.097,0.035,0.0588,0.0861,0.0465,0.0198,0.2923,0.0642,Visual Computing,Theory,Computational Biology
763,0.1962,0.0784,0.065,0.0775,0.078,0.1164,0.1162,0.1019,0.0215,0.1016,0.0275,0.02,Systems,Computer Engineering,Information Track
764,0.1532,0.0528,0.0612,0.0292,0.1361,0.0577,0.0833,0.0261,0.1829,0.0975,0.1093,0.0107,Human-Computer Interaction,Information Track,Systems
765,0.0505,0.0538,0.0505,0.3092,0.0052,0.0127,0.0512,0.0357,0.0422,0.2557,0.1324,0.0009,Theory,Visual Computing,Human-Computer Interaction
766,0.0424,0.0396,0.0091,0.0851,0.0914,0.0964,0.0984,0.0,0.2324,0.1271,0.1769,0.0012,Human-Computer Interaction,Computer Engineering,Information Track
767,0.1518,0.0928,0.1015,0.0055,0.075,0.1798,0.0634,0.0473,0.1628,0.0327,0.0511,0.0362,Systems,Human-Computer Interaction,Computer Engineering
768,0.2026,0.0059,0.0522,0.0871,0.1178,0.0656,0.1798,0.2136,0.005,0.0386,0.0018,0.03,Computer Engineering,Artificial Intelligence,Systems
769,0.0517,0.1622,0.1258,0.0092,0.0066,0.0597,0.051,0.0208,0.1542,0.176,0.0346,0.1483,Theory,Computational Biology,Human-Computer Interaction
770,0.0505,0.1391,0.0673,0.0136,0.2741,0.0631,0.1382,0.0477,0.002,0.011,0.0714,0.122,Computational Biology,Information Track,Artificial Intelligence
771,0.0405,0.1182,0.1192,0.121,0.0674,0.2448,0.0668,0.0595,0.0221,0.0365,0.0043,0.0998,Systems,Theory,Computer Engineering
772,0.0353,0.0448,0.1821,0.049,0.0343,0.0229,0.1843,0.0172,0.0748,0.0874,0.1438,0.124,Visual Computing,Theory,Computer Engineering
773,0.2296,0.0063,0.0485,0.0453,0.0218,0.0471,0.0511,0.1018,0.1503,0.0662,0.1754,0.0565,Human-Computer Interaction,Visual Computing,Information Track
774,0.0289,0.0657,0.002,0.007,0.0457,0.2415,0.1078,0.0078,0.158,0.1112,0.0796,0.1448,Computer Engineering,Systems,Human-Computer Interaction
775,0.0326,0.0158,0.0452,0.0502,0.0487,0.0525,0.1873,0.1466,0.1315,0.1019,0.1811,0.0065,Visual Computing,Computer Engineering,Human-Computer Interaction
776,0.0382,0.0848,0.2327,0.0873,0.1711,0.0186,0.0361,0.1634,0.0223,0.0537,0.0382,0.0535,Theory,Artificial Intelligence,Computational Biology
777,0.1125,0.0419,0.074,0.0096,0.1492,0.0422,0.0955,0.118,0.0215,0.1972,0.0874,0.0511,Information Track,Artificial Intelligence,Computer Engineering
778,0.0168,0.2382,0.1175,0.0195,0.0344,0.1385,0.0994,0.1212,0.0486,0.1053,0.0408,0.0198,Artificial Intelligence,Theory,Systems
779,0.0481,0.1792,0.0179,0.0297,0.0539,0.0375,0.0891,0.0689,0.0029,0.31,0.0671,0.0958,Computer Engineering,Systems,Artificial Intelligence
780,0.0839,0.1545,0.0095,0.034,0.1665,0.0179,0.0065,0.1236,0.1437,0.0141,0.1534,0.0924,Human-Computer Interaction,Artificial Intelligence,Information Track
781,0.0675,0.1632,0.05,0.0198,0.0308,0.0647,0.0697,0.1507,0.1442,0.0801,0.1396,0.0196,Visual Computing,Artificial Intelligence,Human-Computer Interaction
782,0.0062,0.2479,0.0094,0.0339,0.1424,0.0631,0.2505,0.0424,0.0014,0.0429,0.1034,0.0565,Computer Engineering,Systems,Artificial Intelligence
783,0.0411,0.1123,0.1307,0.0166,0.0333,0.0428,0.1598,0.3534,0.0144,0.0697,0.0255,0.0004,Artificial Intelligence,Visual Computing,Computational Biology
784,0.0016,0.1075,0.1167,0.004,0.2022,0.0606,0.1429,0.0623,0.0318,0.091,0.046,0.1333,Computational Biology,Information Track,Artificial Intelligence
785,0.0311,0.0995,0.024,0.1558,0.1965,0.0164,0.0884,0.0103,0.1278,0.043,0.1051,0.1021,Human-Computer Interaction,Information Track,Computational Biology
786,0.1643,0.0507,0.0557,0.0327,0.1895,0.0956,0.0214,0.1183,0.036,0.1123,0.1102,0.0133,Information Track,Artificial Intelligence,Visual Computing
787,0.1975,0.0562,0.0578,0.0575,0.2115,0.0427,0.0001,0.2054,0.0307,0.018,0.0444,0.0782,Information Track,Artificial Intelligence,Computational Biology
788,0.0618,0.0044,0.3372,0.1204,0.0373,0.0367,0.0569,0.0941,0.0151,0.02,0.1877,0.0283,Theory,Visual Computing,Artificial Intelligence
789,0.0282,0.1208,0.0641,0.0246,0.0678,0.0012,0.0784,0.0393,0.0988,0.1822,0.1532,0.1414,Visual Computing,Computational Biology,Human-Computer Interaction
790,0.045,0.028,0.0392,0.0734,0.135,0.0145,0.1569,0.1058,0.2417,0.133,0.0206,0.007,Human-Computer Interaction,Information Track,Computer Engineering
791,0.0152,0.044,0.1217,0.2084,0.2932,0.1249,0.0007,0.0263,0.0134,0.0577,0.0889,0.0057,Information Track,Theory,Computational Biology
792,0.0345,0.0159,0.0839,0.0503,0.0551,0.0449,0.2516,0.0195,0.0586,0.1073,0.0655,0.213,Computer Engineering,Computational Biology,Systems
793,0.0713,0.0936,0.0139,0.1411,0.0511,0.0263,0.1182,0.1142,0.0119,0.18,0.1469,0.0315,Visual Computing,Computer Engineering,Systems
794,0.0555,0.1116,0.066,0.0441,0.0341,0.0826,0.2451,0.0976,0.0068,0.0541,0.194,0.0087,Computer Engineering,Visual Computing,Systems
795,0.2626,0.1738,0.0048,0.1581,0.0263,0.1087,0.0316,0.0339,0.0587,0.0869,0.002,0.0525,Systems,Human-Computer Interaction,Computer Engineering
796,0.0225,0.0463,0.0466,0.069,0.0443,0.0124,0.0172,0.0037,0.0693,0.3367,0.0134,0.3187,Computational Biology,Information Track,Computer Engineering
797,0.1118,0.0858,0.0877,0.1483,0.0096,0.0594,0.101,0.0748,0.1513,0.0063,0.0993,0.0646,Human-Computer Interaction,Theory,Visual Computing
798,0.0586,0.0511,0.1192,0.2725,0.0843,0.2141,0.0632,0.0133,0.0078,0.0065,0.0588,0.0506,Theory,Systems,Computer Engineering
799,0.1323,0.1419,0.0055,0.0261,0.0335,0.0829,0.0163,0.015,0.3008,0.1704,0.0208,0.0545,Human-Computer Interaction,Systems,Information Track
800,0.0596,0.2123,0.0968,0.0185,0.1821,0.0686,0.0414,0.0638,0.0934,0.057,0.0376,0.0689,Artificial Intelligence,Information Track,Computational Biology
801,0.002,0.1527,0.0193,0.0046,0.1094,0.1534,0.1734,0.0702,0.0237,0.1379,0.1241,0.0292,Computer Engineering,Systems,Artificial Intelligence
802,0.1423,0.0067,0.2469,0.1198,0.0709,0.17,0.078,0.0129,0.0355,0.0045,0.0301,0.0824,Theory,Systems,Information Track
803,0.065,0.0534,0.1204,0.2739,0.0065,0.0648,0.0229,0.1582,0.0149,0.1455,0.0449,0.0295,Theory,Artificial Intelligence,Visual Computing
804,0.3018,0.002,0.0631,0.0024,0.0724,0.0762,0.0425,0.0155,0.0517,0.1222,0.1671,0.0829,Information Track,Visual Computing,Human-Computer Interaction
805,0.0931,0.0234,0.0354,0.0184,0.0299,0.0266,0.0765,0.0864,0.3028,0.0227,0.1072,0.1775,Human-Computer Interaction,Computational Biology,Visual Computing
806,0.1021,0.0366,0.0379,0.005,0.0453,0.1697,0.0061,0.0308,0.1523,0.1898,0.0755,0.1489,Systems,Human-Computer Interaction,Computer Engineering
807,0.0546,0.0194,0.0564,0.0964,0.3286,0.0079,0.0787,0.0443,0.0789,0.0027,0.0417,0.1905,Computational Biology,Information Track,Human-Computer Interaction
808,0.0666,0.0494,0.0278,0.0292,0.0399,0.149,0.2821,0.0477,0.0413,0.1547,0.046,0.0663,Computer Engineering,Systems,Information Track
809,0.0266,0.1377,0.0768,0.1676,0.1536,0.0245,0.1273,0.1629,0.043,0.0192,0.0003,0.0607,Artificial Intelligence,Theory,Computational Biology
810,0.0593,0.1104,0.0284,0.2679,0.0407,0.035,0.0894,0.0943,0.033,0.0433,0.0254,0.1729,Theory,Computational Biology,Artificial Intelligence
811,0.1222,0.0516,0.1041,0.1107,0.0124,0.2816,0.1431,0.019,0.0171,0.0112,0.0124,0.1147,Systems,Computer Engineering,Theory
812,0.0626,0.1507,0.1353,0.0916,0.1144,0.0018,0.0369,0.1002,0.0009,0.0033,0.1885,0.1137,Visual Computing,Theory,Artificial Intelligence
813,0.0328,0.124,0.1675,0.039,0.0039,0.2875,0.0451,0.012,0.0721,0.1558,0.0267,0.0334,Systems,Computer Engineering,Theory
814,0.0138,0.2369,0.0109,0.0424,0.1283,0.0079,0.1749,0.1458,0.1068,0.0119,0.0497,0.0708,Artificial Intelligence,Computational Biology,Computer Engineering
815,0.2535,0.0118,0.0862,0.0246,0.0115,0.0325,0.0937,0.0371,0.0458,0.3164,0.0302,0.0567,Computer Engineering,Systems,Information Track
816,0.0492,0.054,0.1288,0.3009,0.0846,0.1584,0.0101,0.0257,0.0755,0.0022,0.0316,0.0789,Theory,Human-Computer Interaction,Computational Biology
817,0.0013,0.0261,0.0614,0.0724,0.2211,0.0882,0.0456,0.2266,0.1307,0.019,0.0119,0.0958,Computational Biology,Artificial Intelligence,Information Track
818,0.0462,0.0877,0.0755,0.0552,0.2417,0.0429,0.0068,0.0991,0.0163,0.0845,0.1771,0.0671,Information Track,Computational Biology,Visual Computing
819,0.0922,0.0627,0.0461,0.0443,0.1029,0.1415,0.1154,0.0225,0.0693,0.1595,0.0656,0.0782,Computer Engineering,Systems,Information Track
820,0.0892,0.0655,0.0319,0.1366,0.0107,0.3271,0.0077,0.0009,0.1335,0.017,0.0791,0.1008,Systems,Computer Engineering,Human-Computer Interaction
821,0.1116,0.2723,0.0198,0.0706,0.007,0.0298,0.1073,0.0261,0.0509,0.0399,0.0592,0.2056,Systems,Theory,Computational Biology
822,0.0048,0.0711,0.1656,0.0547,0.0068,0.0685,0.0336,0.014,0.1575,0.0614,0.2255,0.1366,Visual Computing,Theory,Human-Computer Interaction
823,0.1643,0.0007,0.0777,0.0306,0.3363,0.0267,0.0469,0.1012,0.0425,0.0328,0.1272,0.013,Information Track,Computational Biology,Human-Computer Interaction
824,0.0049,0.0381,0.1043,0.0662,0.045,0.0682,0.0372,0.2251,0.0046,0.0915,0.1815,0.1333,Visual Computing,Computational Biology,Artificial Intelligence
825,0.0194,0.0335,0.1204,0.0084,0.1594,0.1211,0.1248,0.0101,0.1207,0.1087,0.1696,0.0041,Information Track,Computer Engineering,Visual Computing
826,0.0025,0.0501,0.0173,0.0877,0.2674,0.0533,0.1999,0.0,0.0198,0.0033,0.0427,0.2561,Computational Biology,Information Track,Computer Engineering
827,0.0106,0.0968,0.0623,0.2893,0.0136,0.0247,0.0031,0.059,0.0338,0.2116,0.0964,0.0988,Theory,Visual Computing,Computational Biology
828,0.0484,0.0061,0.0376,0.4855,0.115,0.1428,0.1105,0.0069,0.0165,0.0002,0.0231,0.0073,Theory,Computer Engineering,Human-Computer Interaction
829,0.0609,0.1075,0.1973,0.1315,0.2652,0.0053,0.0012,0.1029,0.0325,0.0278,0.0382,0.0299,Information Track,Theory,Artificial Intelligence
830,0.0828,0.067,0.083,0.129,0.0566,0.0334,0.021,0.0497,0.1564,0.1633,0.127,0.0308,Human-Computer Interaction,Theory,Visual Computing
831,0.0777,0.0741,0.058,0.07,0.0593,0.073,0.1102,0.0102,0.1214,0.0128,0.006,0.3272,Computational Biology,Human-Computer Interaction,Computer Engineering
832,0.2156,0.0043,0.0401,0.0141,0.0455,0.1215,0.2061,0.0689,0.0299,0.0634,0.0256,0.1649,Computer Engineering,Systems,Computational Biology
833,0.1902,0.076,0.0366,0.0323,0.0032,0.1575,0.0557,0.0366,0.0593,0.1589,0.0124,0.1814,Systems,Computer Engineering,Computational Biology
834,0.195,0.251,0.0434,0.021,0.04,0.0347,0.0166,0.08,0.0554,0.1719,0.0028,0.0884,Artificial Intelligence,Systems,Information Track
835,0.1336,0.1322,0.2015,0.1211,0.2439,0.0375,0.0649,0.0013,0.0006,0.0255,0.0099,0.028,Information Track,Theory,Artificial Intelligence
836,0.0128,0.0019,0.1582,0.0005,0.0878,0.0109,0.1604,0.1472,0.0699,0.0735,0.0004,0.2763,Computational Biology,Artificial Intelligence,Computer Engineering
837,0.1599,0.1715,0.0819,0.0322,0.1704,0.0262,0.0629,0.008,0.194,0.0115,0.0194,0.0621,Human-Computer Interaction,Information Track,Artificial Intelligence
838,0.0973,0.0651,0.0178,0.0001,0.0954,0.2839,0.1119,0.0415,0.1577,0.0355,0.0501,0.0437,Systems,Computer Engineering,Human-Computer Interaction
839,0.0703,0.1767,0.0886,0.0451,0.0353,0.0046,0.1036,0.0309,0.019,0.1256,0.1353,0.1651,Visual Computing,Theory,Computational Biology
840,0.0393,0.126,0.1546,0.0924,0.0567,0.0203,0.2285,0.018,0.0127,0.0328,0.0033,0.2155,Theory,Computational Biology,Computer Engineering
841,0.1065,0.0977,0.128,0.0825,0.0039,0.1137,0.1511,0.0647,0.1699,0.0309,0.03,0.0211,Computer Engineering,Systems,Human-Computer Interaction
842,0.0288,0.1163,0.109,0.0299,0.0551,0.079,0.0171,0.0114,0.2216,0.0595,0.2468,0.0255,Visual Computing,Human-Computer Interaction,Theory
843,0.2176,0.0451,0.0543,0.1285,0.069,0.0329,0.0547,0.0065,0.2184,0.1214,0.0177,0.0338,Human-Computer Interaction,Information Track,Systems
844,0.0101,0.0886,0.0092,0.1312,0.0019,0.0268,0.2069,0.1185,0.0071,0.1609,0.0635,0.1753,Computer Engineering,Computational Biology,Systems
845,0.0776,0.0968,0.4257,0.0223,0.0827,0.0521,0.0034,0.0012,0.0107,0.0885,0.0708,0.0681,Theory,Visual Computing,Computational Biology
846,0.0024,0.0472,0.1924,0.0377,0.073,0.1126,0.114,0.0545,0.1453,0.037,0.1634,0.0204,Visual Computing,Theory,Human-Computer Interaction
847,0.0327,0.0054,0.158,0.0537,0.0259,0.0262,0.2305,0.1786,0.0802,0.0953,0.064,0.0495,Computer Engineering,Visual Computing,Artificial Intelligence
